interatomic distance(nm), energy(K), force(nN), time elapsed
0.371881768782, -125.259487491445, -25.433171520305, 0.2868
0.371921149222, -125.269442587064, -25.125517917123, 0.2871
0.371961661754, -125.279557575430, -24.809706364355, 0.2874
0.372003292149, -125.289818528589, -24.485904387550, 0.2877
0.372046025816, -125.300211369041, -24.154282678179, 0.2880
0.372089847815, -125.310721892028, -23.815014924438, 0.2883
0.372134742859, -125.321335787847, -23.468277640958, 0.2886
0.372180695326, -125.332038664133, -23.114249997714, 0.2889
0.372227689263, -125.342816068080, -22.753113648391, 0.2892
0.372275708401, -125.353653508556, -22.385052558491, 0.2895
0.372324736154, -125.364536478063, -22.010252833444, 0.2898
0.372374755636, -125.375450474513, -21.628902546994, 0.2901
0.372425749665, -125.386381022770, -21.241191570101, 0.2904
0.372477700772, -125.397313695929, -20.847311400633, 0.2907
0.372530591209, -125.408234136288, -20.447454994076, 0.2910
0.372584402961, -125.419128075983, -20.041816595501, 0.2913
0.372639117750, -125.429981357249, -19.630591573036, 0.2916
0.372694717049, -125.440779952277, -19.213976253038, 0.2919
0.372751182086, -125.451509982629, -18.792167757212, 0.2922
0.372808493856, -125.462157738192, -18.365363841851, 0.2925
0.372866633128, -125.472709695639, -17.933762739422, 0.2928
0.372925580455, -125.483152536360, -17.497563002671, 0.2931
0.372985316185, -125.493473163860, -17.056963351434, 0.2934
0.373045820465, -125.503658720585, -16.612162522313, 0.2937
0.373107073254, -125.513696604151, -16.163359121399, 0.2940
0.373169054330, -125.523574482980, -15.710751480167, 0.2943
0.373231743299, -125.533280311297, -15.254537514705, 0.2946
0.373295119607, -125.542802343491, -14.794914588399, 0.2949
0.373359162545, -125.552129147818, -14.332079378190, 0.2952
0.373423851257, -125.561249619438, -13.866227744535, 0.2955
0.373489164755, -125.570152992770, -13.397554605143, 0.2958
0.373555081921, -125.578828853156, -12.926253812613, 0.2961
0.373621581520, -125.587267147839, -12.452518036022, 0.2964
0.373688642208, -125.595458196224, -11.976538646565, 0.2967
0.373756242536, -125.603392699450, -11.498505607288, 0.2970
0.373824360968, -125.611061749237, -11.018607366984, 0.2973
0.373892975880, -125.618456836034, -10.537030758290, 0.2976
0.373962065573, -125.625569856458, -10.053960900012, 0.2979
0.374031608282, -125.632393120013, -9.569581103728, 0.2982
0.374101582183, -125.638919355122, -9.084072784660, 0.2985
0.374171965399, -125.645141714444, -8.597615376852, 0.2988
0.374242736011, -125.651053779503, -8.110386252629, 0.2991
0.374313872068, -125.656649564632, -7.622560646360, 0.2994
0.374385351589, -125.661923520232, -7.134311582488, 0.2997
0.3754635551594852622895168052, -125.7, 0, 0
